['(824146', ' 654', ' 51', ' 5', ' 22', ' 0.20914536714553833', ' 0.06193675100803375', ' -0.10939287394285202']	1481256351.659419	1481256351.659481
['(824149', ' 679', ' 51', ' 5', ' 22', ' 0.20912523567676544', ' 0.06187829375267029', ' -0.1093834713101387']	1481256351.679209	1481256351.679329
['(824151', ' 696', ' 51', ' 5', ' 22', ' 0.20917803049087524', ' 0.061931412667036057', ' -0.10942058265209198']	1481256351.699202	1481256351.699269
['(824154', ' 721', ' 51', ' 5', ' 22', ' 0.20917147397994995', ' 0.061936359852552414', ' -0.10942073911428452']	1481256351.719232	1481256351.719318
['(824156', ' 737', ' 51', ' 5', ' 22', ' 0.20914913713932037', ' 0.061921510845422745', ' -0.1093875989317894']	1481256351.739228	1481256351.739303
['(824159', ' 762', ' 51', ' 5', ' 22', ' 0.2091412991285324', ' 0.061930183321237564', ' -0.10941527783870697']	1481256351.759283	1481256351.759351
['(824161', ' 779', ' 51', ' 5', ' 22', ' 0.20914001762866974', ' 0.06193029135465622', ' -0.10941912978887558']	1481256351.779414	1481256351.779510
['(824163', ' 796', ' 51', ' 5', ' 22', ' 0.2091461420059204', ' 0.061940159648656845', ' -0.10944346338510513']	1481256351.799235	1481256351.799330
['(824166', ' 821', ' 51', ' 5', ' 22', ' 0.20910494029521942', ' 0.06193453446030617', ' -0.1093941405415535']	1481256351.819207	1481256351.819286
['(824168', ' 838', ' 51', ' 5', ' 22', ' 0.20913778245449066', ' 0.06192004680633545', ' -0.1094261184334755']	1481256351.839324	1481256351.839407
['(824171', ' 863', ' 51', ' 5', ' 22', ' 0.2090815156698227', ' 0.06192009896039963', ' -0.10943040996789932']	1481256351.859371	1481256351.859463
['(824173', ' 879', ' 51', ' 5', ' 22', ' 0.2091323882341385', ' 0.061929501593112946', ' -0.1093938946723938']	1481256351.879208	1481256351.879280
['(824175', ' 896', ' 51', ' 5', ' 22', ' 0.20914198458194733', ' 0.061955906450748444', ' -0.10941668599843979']	1481256351.899394	1481256351.899490
['(824178', ' 921', ' 51', ' 5', ' 22', ' 0.20910966396331787', ' 0.06192537024617195', ' -0.10938626527786255']	1481256351.919226	1481256351.919294
['(824180', ' 937', ' 51', ' 5', ' 22', ' 0.20912723243236542', ' 0.06192085146903992', ' -0.10939160734415054']	1481256351.939190	1481256351.939233
['(824182', ' 954', ' 51', ' 5', ' 22', ' 0.2091359794139862', ' 0.06191577762365341', ' -0.10940203815698624']	1481256351.959233	1481256351.959271
['(824185', ' 979', ' 51', ' 5', ' 22', ' 0.2091299444437027', ' 0.061889421194791794', ' -0.10939478129148483']	1481256351.979176	1481256351.979208
['(824187', ' 996', ' 51', ' 5', ' 22', ' 0.20913037657737732', ' 0.06193684786558151', ' -0.10938946902751923']	1481256351.999181	1481256351.999223
['(824190', ' 21', ' 52', ' 5', ' 22', ' 0.20911939442157745', ' 0.06190520152449608', ' -0.10939760506153107']	1481256352.019193	1481256352.019262
['(824192', ' 38', ' 52', ' 5', ' 22', ' 0.20913054049015045', ' 0.061902113258838654', ' -0.10940450429916382']	1481256352.039236	1481256352.039306
['(824194', ' 54', ' 52', ' 5', ' 22', ' 0.209109365940094', ' 0.06189900264143944', ' -0.1094033271074295']	1481256352.059258	1481256352.059312
['(824197', ' 79', ' 52', ' 5', ' 22', ' 0.2091359794139862', ' 0.06192018464207649', ' -0.10940650850534439']	1481256352.079190	1481256352.079231
['(824199', ' 96', ' 52', ' 5', ' 22', ' 0.20905901491641998', ' 0.06191476434469223', ' -0.10945995151996613']	1481256352.099215	1481256352.099287
['(824202', ' 121', ' 52', ' 5', ' 22', ' 0.20910857617855072', ' 0.06190526857972145', ' -0.10939236730337143']	1481256352.119368	1481256352.119440
['(824204', ' 138', ' 52', ' 5', ' 22', ' 0.20913822948932648', ' 0.06192651018500328', ' -0.10940556973218918']	1481256352.139227	1481256352.139351
['(824206', ' 154', ' 52', ' 5', ' 22', ' 0.20914387702941895', ' 0.06191140040755272', ' -0.10940945893526077']	1481256352.159571	1481256352.159654
['(824209', ' 179', ' 52', ' 5', ' 22', ' 0.2091449797153473', ' 0.06190282851457596', ' -0.10939308255910873']	1481256352.179321	1481256352.179427
['(824211', ' 196', ' 52', ' 5', ' 22', ' 0.20914651453495026', ' 0.061939433217048645', ' -0.1094031110405922']	1481256352.199217	1481256352.199287
['(824214', ' 221', ' 52', ' 5', ' 22', ' 0.2091456651687622', ' 0.061925008893013', ' -0.10937213897705078']	1481256352.219188	1481256352.219214
['(824216', ' 237', ' 52', ' 5', ' 22', ' 0.20915094017982483', ' 0.06188846752047539', ' -0.10944060236215591']	1481256352.239178	1481256352.239212
['(824219', ' 262', ' 52', ' 5', ' 22', ' 0.20916926860809326', ' 0.06193292513489723', ' -0.10945812612771988']	1481256352.259418	1481256352.259452
['(824221', ' 279', ' 52', ' 5', ' 22', ' 0.20913952589035034', ' 0.06188970059156418', ' -0.10941660404205322']	1481256352.279435	1481256352.279518
['(824223', ' 296', ' 52', ' 5', ' 22', ' 0.20913253724575043', ' 0.06192221865057945', ' -0.10942386090755463']	1481256352.299218	1481256352.299296
['(824226', ' 321', ' 52', ' 5', ' 22', ' 0.20913220942020416', ' 0.0619238018989563', ' -0.10939568281173706']	1481256352.319193	1481256352.319230
['(824228', ' 337', ' 52', ' 5', ' 22', ' 0.20915086567401886', ' 0.061933714896440506', ' -0.10942108184099197']	1481256352.339186	1481256352.339230
['(824230', ' 354', ' 52', ' 5', ' 22', ' 0.2091372013092041', ' 0.06192350387573242', ' -0.1093980222940445']	1481256352.359190	1481256352.359237
['(824233', ' 379', ' 52', ' 5', ' 22', ' 0.20913054049015045', ' 0.06191635504364967', ' -0.10940200835466385']	1481256352.379197	1481256352.379262
['(824235', ' 396', ' 52', ' 5', ' 22', ' 0.20913034677505493', ' 0.06194214150309563', ' -0.10939183831214905']	1481256352.399203	1481256352.399276
['(824238', ' 421', ' 52', ' 5', ' 22', ' 0.2091236710548401', ' 0.061882827430963516', ' -0.10936836898326874']	1481256352.419205	1481256352.419274
['(824240', ' 438', ' 52', ' 5', ' 22', ' 0.20914404094219208', ' 0.061925679445266724', ' -0.10940618067979813']	1481256352.439197	1481256352.439242
['(824242', ' 454', ' 52', ' 5', ' 22', ' 0.20911170542240143', ' 0.061883676797151566', ' -0.10936611145734787']	1481256352.459380	1481256352.459499
['(824245', ' 479', ' 52', ' 5', ' 22', ' 0.2091250717639923', ' 0.061911940574645996', ' -0.10939612239599228']	1481256352.479199	1481256352.479262
['(824247', ' 496', ' 52', ' 5', ' 22', ' 0.20911355316638947', ' 0.06194226071238518', ' -0.10939212143421173']	1481256352.499260	1481256352.499339
['(824250', ' 521', ' 52', ' 5', ' 22', ' 0.20907971262931824', ' 0.061945680528879166', ' -0.10940176993608475']	1481256352.519212	1481256352.519276
['(824252', ' 537', ' 52', ' 5', ' 22', ' 0.20913296937942505', ' 0.06193872168660164', ' -0.10940955579280853']	1481256352.539192	1481256352.539229
['(824255', ' 562', ' 52', ' 5', ' 22', ' 0.20914386212825775', ' 0.06194703280925751', ' -0.10940573364496231']	1481256352.559177	1481256352.559217
['(824257', ' 579', ' 52', ' 5', ' 22', ' 0.209137424826622', ' 0.06192125752568245', ' -0.10942768305540085']	1481256352.579198	1481256352.579267
['(824259', ' 596', ' 52', ' 5', ' 22', ' 0.20914077758789062', ' 0.06195728853344917', ' -0.10943597555160522']	1481256352.599257	1481256352.599367
['(824262', ' 621', ' 52', ' 5', ' 22', ' 0.2091418206691742', ' 0.061934713274240494', ' -0.10939835757017136']	1481256352.619223	1481256352.619298
['(824264', ' 638', ' 52', ' 5', ' 22', ' 0.20913760364055634', ' 0.06194193288683891', ' -0.1094253733754158']	1481256352.639209	1481256352.639273
['(824266', ' 654', ' 52', ' 5', ' 22', ' 0.20914557576179504', ' 0.0619247630238533', ' -0.10942013561725616']	1481256352.659200	1481256352.659249
['(824269', ' 679', ' 52', ' 5', ' 22', ' 0.20913507044315338', ' 0.061921779066324234', ' -0.10939110070466995']	1481256352.679205	1481256352.679278
['(824271', ' 696', ' 52', ' 5', ' 22', ' 0.20912478864192963', ' 0.061922840774059296', ' -0.10941541939973831']	1481256352.699205	1481256352.699280
['(824274', ' 721', ' 52', ' 5', ' 22', ' 0.20914417505264282', ' 0.06192274019122124', ' -0.10943450778722763']	1481256352.719564	1481256352.719602
['(824276', ' 737', ' 52', ' 5', ' 22', ' 0.20914821326732635', ' 0.061939582228660583', ' -0.10940290242433548']	1481256352.739201	1481256352.739241
['(824279', ' 762', ' 52', ' 5', ' 22', ' 0.20912538468837738', ' 0.06192658841609955', ' -0.10938113927841187']	1481256352.759445	1481256352.759487
['(824281', ' 779', ' 52', ' 5', ' 22', ' 0.20913293957710266', ' 0.06191324070096016', ' -0.10941875725984573']	1481256352.779205	1481256352.779286
['(824283', ' 796', ' 52', ' 5', ' 22', ' 0.2091430127620697', ' 0.06192821264266968', ' -0.10943949967622757']	1481256352.799215	1481256352.799289
['(824286', ' 821', ' 52', ' 5', ' 22', ' 0.20911839604377747', ' 0.06189252436161041', ' -0.10941875725984573']	1481256352.819205	1481256352.819250
['(824288', ' 838', ' 52', ' 5', ' 22', ' 0.20912466943264008', ' 0.061936065554618835', ' -0.10941501706838608']	1481256352.839421	1481256352.839472
['(824291', ' 862', ' 52', ' 5', ' 22', ' 0.20913422107696533', ' 0.061950404196977615', ' -0.10938896983861923']	1481256352.859184	1481256352.859221
['(824293', ' 879', ' 52', ' 5', ' 22', ' 0.20911702513694763', ' 0.06191398203372955', ' -0.10938692837953568']	1481256352.879187	1481256352.879228
['(824295', ' 896', ' 52', ' 5', ' 22', ' 0.20913267135620117', ' 0.06193693354725838', ' -0.10943441838026047']	1481256352.899190	1481256352.899266
['(824298', ' 921', ' 52', ' 5', ' 22', ' 0.20914864540100098', ' 0.061913032084703445', ' -0.10941813886165619']	1481256352.919238	1481256352.919288
['(824300', ' 937', ' 52', ' 5', ' 22', ' 0.2091359943151474', ' 0.06194598972797394', ' -0.10941139608621597']	1481256352.939192	1481256352.939239
['(824303', ' 962', ' 52', ' 5', ' 22', ' 0.2091282159090042', ' 0.061928849667310715', ' -0.10942284762859344']	1481256352.959182	1481256352.959225
['(824305', ' 979', ' 52', ' 5', ' 22', ' 0.20914505422115326', ' 0.06192326918244362', ' -0.10943708568811417']	1481256352.979189	1481256352.979237
['(824307', ' 996', ' 52', ' 5', ' 22', ' 0.20913439989089966', ' 0.061937857419252396', ' -0.10940131545066833']	1481256352.999208	1481256352.999309
['(824310', ' 21', ' 53', ' 5', ' 22', ' 0.2091282308101654', ' 0.061918292194604874', ' -0.109424889087677']	1481256353.019207	1481256353.019263
['(824312', ' 37', ' 53', ' 5', ' 22', ' 0.20912711322307587', ' 0.06194375455379486', ' -0.10941976308822632']	1481256353.039467	1481256353.039503
['(824315', ' 62', ' 53', ' 5', ' 22', ' 0.20910902321338654', ' 0.06192164123058319', ' -0.10939525067806244']	1481256353.059497	1481256353.059563
['(824317', ' 79', ' 53', ' 5', ' 22', ' 0.2091212421655655', ' 0.061922427266836166', ' -0.10945118963718414']	1481256353.079199	1481256353.079256
['(824319', ' 96', ' 53', ' 5', ' 22', ' 0.20912247896194458', ' 0.06191307678818703', ' -0.10944437235593796']	1481256353.099258	1481256353.099347
['(824322', ' 121', ' 53', ' 5', ' 22', ' 0.20911619067192078', ' 0.06192789226770401', ' -0.10939992219209671']	1481256353.119236	1481256353.119323
['(824324', ' 138', ' 53', ' 5', ' 22', ' 0.20912477374076843', ' 0.061936281621456146', ' -0.10944589972496033']	1481256353.139293	1481256353.139383
['(824326', ' 154', ' 53', ' 5', ' 22', ' 0.2091381847858429', ' 0.061933547258377075', ' -0.10943048447370529']	1481256353.159235	1481256353.159323
['(824329', ' 179', ' 53', ' 5', ' 22', ' 0.2091372162103653', ' 0.06194204464554787', ' -0.10943741351366043']	1481256353.179317	1481256353.179384
['(824331', ' 196', ' 53', ' 5', ' 22', ' 0.20911403000354767', ' 0.061930395662784576', ' -0.10940323770046234']	1481256353.199234	1481256353.199350
['(824334', ' 221', ' 53', ' 5', ' 22', ' 0.2091275155544281', ' 0.061920665204524994', ' -0.10941023379564285']	1481256353.219216	1481256353.219288
['(824336', ' 238', ' 53', ' 5', ' 22', ' 0.20913666486740112', ' 0.06194837763905525', ' -0.10942362248897552']	1481256353.239252	1481256353.239351
['(824338', ' 254', ' 53', ' 5', ' 22', ' 0.20913591980934143', ' 0.061915259808301926', ' -0.10944384336471558']	1481256353.259201	1481256353.259269
['(824341', ' 279', ' 53', ' 5', ' 22', ' 0.2091527283191681', ' 0.061939772218465805', ' -0.10944035649299622']	1481256353.279220	1481256353.279288
['(824343', ' 296', ' 53', ' 5', ' 22', ' 0.20913414657115936', ' 0.06192726641893387', ' -0.10935421288013458']	1481256353.299218	1481256353.299311
['(824346', ' 321', ' 53', ' 5', ' 22', ' 0.20911937952041626', ' 0.06192680075764656', ' -0.10939808189868927']	1481256353.319202	1481256353.319270
['(824348', ' 338', ' 53', ' 5', ' 22', ' 0.20914137363433838', ' 0.06192271038889885', ' -0.10942596942186356']	1481256353.339219	1481256353.339294
['(824351', ' 363', ' 53', ' 5', ' 22', ' 0.20913508534431458', ' 0.06192201003432274', ' -0.10938221216201782']	1481256353.359217	1481256353.359301
['(824353', ' 380', ' 53', ' 5', ' 22', ' 0.2091391533613205', ' 0.061924975365400314', ' -0.1094217374920845']	1481256353.379316	1481256353.379385
['(824355', ' 397', ' 53', ' 5', ' 22', ' 0.20913326740264893', ' 0.06190599501132965', ' -0.10940179973840714']	1481256353.399355	1481256353.399436
['(824358', ' 421', ' 53', ' 5', ' 22', ' 0.20914138853549957', ' 0.0619196891784668', ' -0.1093922108411789']	1481256353.419367	1481256353.419447
['(824360', ' 438', ' 53', ' 5', ' 22', ' 0.20911456644535065', ' 0.06192243844270706', ' -0.10941427946090698']	1481256353.439208	1481256353.439273
['(824362', ' 455', ' 53', ' 5', ' 22', ' 0.20913183689117432', ' 0.061899635940790176', ' -0.1094282791018486']	1481256353.459212	1481256353.459281
['(824365', ' 480', ' 53', ' 5', ' 22', ' 0.2091352790594101', ' 0.061930932104587555', ' -0.10944703221321106']	1481256353.479261	1481256353.479360
['(824367', ' 497', ' 53', ' 5', ' 22', ' 0.20912054181098938', ' 0.06192084774374962', ' -0.10941501706838608']	1481256353.499212	1481256353.499277
['(824370', ' 522', ' 53', ' 5', ' 22', ' 0.2091420590877533', ' 0.061913393437862396', ' -0.10943558067083359']	1481256353.519243	1481256353.519333
['(824372', ' 539', ' 53', ' 5', ' 22', ' 0.20914721488952637', ' 0.06195643171668053', ' -0.10941872000694275']	1481256353.539225	1481256353.539322
['(824375', ' 563', ' 53', ' 5', ' 22', ' 0.2091381698846817', ' 0.06191526725888252', ' -0.10940077155828476']	1481256353.559216	1481256353.559281
['(824377', ' 580', ' 53', ' 5', ' 22', ' 0.20913757383823395', ' 0.06193452700972557', ' -0.1094205304980278']	1481256353.579422	1481256353.579503
['(824379', ' 596', ' 53', ' 5', ' 22', ' 0.20915324985980988', ' 0.061914701014757156', ' -0.10943814367055893']	1481256353.599217	1481256353.599286
['(824382', ' 622', ' 53', ' 5', ' 22', ' 0.20914603769779205', ' 0.0619189627468586', ' -0.10939197987318039']	1481256353.619212	1481256353.619290
['(824384', ' 638', ' 53', ' 5', ' 22', ' 0.20912523567676544', ' 0.06190690025687218', ' -0.1093946322798729']	1481256353.639211	1481256353.639290
['(824387', ' 663', ' 53', ' 5', ' 22', ' 0.2091646045446396', ' 0.06192493438720703', ' -0.10940764844417572']	1481256353.659210	1481256353.659280
['(824389', ' 680', ' 53', ' 5', ' 22', ' 0.20913361012935638', ' 0.06190303713083267', ' -0.10939174890518188']	1481256353.679218	1481256353.679315
['(824391', ' 697', ' 53', ' 5', ' 22', ' 0.20914122462272644', ' 0.061904389411211014', ' -0.10937933623790741']	1481256353.699221	1481256353.699305
['(824394', ' 722', ' 53', ' 5', ' 22', ' 0.2091502845287323', ' 0.061900146305561066', ' -0.10937929153442383']	1481256353.719230	1481256353.719299
['(824396', ' 738', ' 53', ' 5', ' 22', ' 0.2091415524482727', ' 0.061906494200229645', ' -0.10938042402267456']	1481256353.739234	1481256353.739328
['(824398', ' 755', ' 53', ' 5', ' 22', ' 0.20913933217525482', ' 0.06191498413681984', ' -0.10939893126487732']	1481256353.759433	1481256353.759521
['(824401', ' 780', ' 53', ' 5', ' 22', ' 0.20912852883338928', ' 0.06193066015839577', ' -0.1093706414103508']	1481256353.779227	1481256353.779299
['(824403', ' 797', ' 53', ' 5', ' 22', ' 0.20913812518119812', ' 0.061877768486738205', ' -0.10940758138895035']	1481256353.799228	1481256353.799331
['(824406', ' 821', ' 53', ' 5', ' 22', ' 0.20912763476371765', ' 0.06192321330308914', ' -0.10944204032421112']	1481256353.819226	1481256353.819319
['(824408', ' 838', ' 53', ' 5', ' 22', ' 0.20913855731487274', ' 0.061916377395391464', ' -0.10943441092967987']	1481256353.839216	1481256353.839289
['(824411', ' 863', ' 53', ' 5', ' 22', ' 0.20914889872074127', ' 0.061911970376968384', ' -0.109438955783844']	1481256353.859393	1481256353.859494
['(824413', ' 880', ' 53', ' 5', ' 22', ' 0.20912450551986694', ' 0.061931852251291275', ' -0.1094188541173935']	1481256353.879236	1481256353.879314
['(824415', ' 896', ' 53', ' 5', ' 22', ' 0.20914608240127563', ' 0.06191522255539894', ' -0.10944472253322601']	1481256353.899213	1481256353.899280
['(824418', ' 922', ' 53', ' 5', ' 22', ' 0.20914733409881592', ' 0.061927858740091324', ' -0.1094418615102768']	1481256353.919206	1481256353.919300
['(824420', ' 938', ' 53', ' 5', ' 22', ' 0.20912908017635345', ' 0.06190246716141701', ' -0.1094357892870903']	1481256353.939213	1481256353.939288
['(824423', ' 963', ' 53', ' 5', ' 22', ' 0.20914748311042786', ' 0.06194175407290459', ' -0.10942580550909042']	1481256353.959583	1481256353.959649
['(824425', ' 980', ' 53', ' 5', ' 22', ' 0.20913256704807281', ' 0.061938755214214325', ' -0.1094321459531784']	1481256353.979221	1481256353.979317
['(824427', ' 997', ' 53', ' 5', ' 22', ' 0.20914453268051147', ' 0.0619114451110363', ' -0.10943940281867981']	1481256353.999232	1481256353.999324
['(824430', ' 22', ' 54', ' 5', ' 22', ' 0.20916473865509033', ' 0.06193668767809868', ' -0.10945144295692444']	1481256354.019333	1481256354.019409
['(824432', ' 38', ' 54', ' 5', ' 22', ' 0.20914196968078613', ' 0.06191499903798103', ' -0.10939451307058334']	1481256354.039217	1481256354.039287
['(824435', ' 63', ' 54', ' 5', ' 22', ' 0.20914806425571442', ' 0.06192370504140854', ' -0.10943171381950378']	1481256354.059665	1481256354.059732
['(824437', ' 80', ' 54', ' 5', ' 22', ' 0.20912201702594757', ' 0.0619385726749897', ' -0.10938248783349991']	1481256354.079219	1481256354.079286
['(824439', ' 97', ' 54', ' 5', ' 22', ' 0.20914475619792938', ' 0.06192154064774513', ' -0.10940776765346527']	1481256354.099228	1481256354.099332
['(824442', ' 122', ' 54', ' 5', ' 22', ' 0.20916008949279785', ' 0.06192903220653534', ' -0.10946273803710938']	1481256354.119212	1481256354.119277
['(824444', ' 138', ' 54', ' 5', ' 22', ' 0.20913660526275635', ' 0.061932098120450974', ' -0.10939548164606094']	1481256354.139213	1481256354.139297
['(824446', ' 155', ' 54', ' 5', ' 22', ' 0.20915587246418', ' 0.06195531040430069', ' -0.10944106429815292']	1481256354.159260	1481256354.159337
['(824449', ' 180', ' 54', ' 5', ' 22', ' 0.20912815630435944', ' 0.06193447858095169', ' -0.10939772427082062']	1481256354.179221	1481256354.179288
['(824451', ' 197', ' 54', ' 5', ' 22', ' 0.20914912223815918', ' 0.061868488788604736', ' -0.10940653085708618']	1481256354.199216	1481256354.199312
['(824454', ' 222', ' 54', ' 5', ' 22', ' 0.2091798037290573', ' 0.061968810856342316', ' -0.10946229845285416']	1481256354.219234	1481256354.219378
['(824456', ' 238', ' 54', ' 5', ' 22', ' 0.20914119482040405', ' 0.06194207817316055', ' -0.10940442234277725']	1481256354.239219	1481256354.239327
['(824458', ' 255', ' 54', ' 5', ' 22', ' 0.20913466811180115', ' 0.061933502554893494', ' -0.10945291072130203']	1481256354.259216	1481256354.259289
['(824461', ' 280', ' 54', ' 5', ' 22', ' 0.20913556218147278', ' 0.06191351264715195', ' -0.10946779698133469']	1481256354.279209	1481256354.279311
['(824463', ' 297', ' 54', ' 5', ' 22', ' 0.2091456651687622', ' 0.06191112473607063', ' -0.10945397615432739']	1481256354.299231	1481256354.299333
['(824466', ' 322', ' 54', ' 5', ' 22', ' 0.20913226902484894', ' 0.0619104765355587', ' -0.10944391787052155']	1481256354.319257	1481256354.319329
['(824468', ' 338', ' 54', ' 5', ' 22', ' 0.20912744104862213', ' 0.06189699470996857', ' -0.10942976176738739']	1481256354.339233	1481256354.339328
['(824471', ' 363', ' 54', ' 5', ' 22', ' 0.20914022624492645', ' 0.06193073093891144', ' -0.10945779830217361']	1481256354.359713	1481256354.359811
['(824473', ' 380', ' 54', ' 5', ' 22', ' 0.2091224491596222', ' 0.0619380958378315', ' -0.10941153764724731']	1481256354.379204	1481256354.379249
['(824475', ' 396', ' 54', ' 5', ' 22', ' 0.2091413289308548', ' 0.061904389411211014', ' -0.10946013033390045']	1481256354.399192	1481256354.399257
['(824478', ' 422', ' 54', ' 5', ' 22', ' 0.20913691818714142', ' 0.06192188337445259', ' -0.10945896059274673']	1481256354.419224	1481256354.419282
['(824480', ' 438', ' 54', ' 5', ' 22', ' 0.20912235975265503', ' 0.06191060692071915', ' -0.10941843688488007']	1481256354.439235	1481256354.439318
['(824483', ' 463', ' 54', ' 5', ' 22', ' 0.20915091037750244', ' 0.06193188205361366', ' -0.10946331173181534']	1481256354.459233	1481256354.459326
['(824485', ' 480', ' 54', ' 5', ' 22', ' 0.20911799371242523', ' 0.06192055717110634', ' -0.10941127687692642']	1481256354.479223	1481256354.479293
['(824487', ' 497', ' 54', ' 5', ' 22', ' 0.20908565819263458', ' 0.06192730739712715', ' -0.10945279151201248']	1481256354.499215	1481256354.499295
['(824490', ' 522', ' 54', ' 5', ' 22', ' 0.20913130044937134', ' 0.06193258985877037', ' -0.10940315574407578']	1481256354.519211	1481256354.519286
['(824492', ' 538', ' 54', ' 5', ' 22', ' 0.20913302898406982', ' 0.061903249472379684', ' -0.10940537601709366']	1481256354.539215	1481256354.539312
['(824495', ' 563', ' 54', ' 5', ' 22', ' 0.20914041996002197', ' 0.061913635581731796', ' -0.10943363606929779']	1481256354.559234	1481256354.559301
['(824497', ' 580', ' 54', ' 5', ' 22', ' 0.20914031565189362', ' 0.06192680075764656', ' -0.10939039289951324']	1481256354.579210	1481256354.579283
['(824499', ' 597', ' 54', ' 5', ' 22', ' 0.20913369953632355', ' 0.06192466616630554', ' -0.10941668599843979']	1481256354.599233	1481256354.599338
['(824502', ' 621', ' 54', ' 5', ' 22', ' 0.20911969244480133', ' 0.06192681938409805', ' -0.10939256101846695']	1481256354.619218	1481256354.619291
['(824504', ' 639', ' 54', ' 5', ' 22', ' 0.20912300050258636', ' 0.06188997998833656', ' -0.10937735438346863']	1481256354.639210	1481256354.639282
['(824507', ' 663', ' 54', ' 5', ' 22', ' 0.20913910865783691', ' 0.06189126893877983', ' -0.10951536148786545']	1481256354.659822	1481256354.659916
['(824509', ' 680', ' 54', ' 5', ' 22', ' 0.20913861691951752', ' 0.06191885843873024', ' -0.10942314565181732']	1481256354.679229	1481256354.679318
['(824510', ' 689', ' 54', ' 5', ' 22', ' 0.20915058255195618', ' 0.06192600354552269', ' -0.10945693403482437']	1481256354.699215	1481256354.699288
['(824514', ' 722', ' 54', ' 5', ' 22', ' 0.20914728939533234', ' 0.061926718801259995', ' -0.10947153717279434']	1481256354.719208	1481256354.719302
['(824516', ' 739', ' 54', ' 5', ' 22', ' 0.20915299654006958', ' 0.06189415976405144', ' -0.10944586992263794']	1481256354.739227	1481256354.739303
['(824519', ' 763', ' 54', ' 5', ' 22', ' 0.20914553105831146', ' 0.0619540773332119', ' -0.10942476242780685']	1481256354.759303	1481256354.759372
['(824521', ' 780', ' 54', ' 5', ' 22', ' 0.20912271738052368', ' 0.061944182962179184', ' -0.10940677672624588']	1481256354.779217	1481256354.779313
['(824523', ' 796', ' 54', ' 5', ' 22', ' 0.20913442969322205', ' 0.06192617118358612', ' -0.10942310839891434']	1481256354.799225	1481256354.799311
['(824526', ' 822', ' 54', ' 5', ' 22', ' 0.2091388702392578', ' 0.061928220093250275', ' -0.10942651331424713']	1481256354.819212	1481256354.819288
['(824528', ' 838', ' 54', ' 5', ' 22', ' 0.20915280282497406', ' 0.06192103773355484', ' -0.10942625254392624']	1481256354.839216	1481256354.839292
['(824531', ' 863', ' 54', ' 5', ' 22', ' 0.20915137231349945', ' 0.06193222105503082', ' -0.10943993180990219']	1481256354.859964	1481256354.860063
['(824533', ' 880', ' 54', ' 5', ' 22', ' 0.20913690328598022', ' 0.06191283464431763', ' -0.10941075533628464']	1481256354.879225	1481256354.879295
['(824535', ' 897', ' 54', ' 5', ' 22', ' 0.20915956795215607', ' 0.06191680207848549', ' -0.10945859551429749']	1481256354.899217	1481256354.899260
['(824538', ' 922', ' 54', ' 5', ' 22', ' 0.20913980901241302', ' 0.06191569194197655', ' -0.1094476729631424']	1481256354.919183	1481256354.919209
['(824540', ' 938', ' 54', ' 5', ' 22', ' 0.20914927124977112', ' 0.06191940978169441', ' -0.10940848290920258']	1481256354.939186	1481256354.939222
['(824543', ' 963', ' 54', ' 5', ' 22', ' 0.20914751291275024', ' 0.06193219870328903', ' -0.1094483882188797']	1481256354.959465	1481256354.959509
['(824545', ' 980', ' 54', ' 5', ' 22', ' 0.2091178596019745', ' 0.061899591237306595', ' -0.1094333827495575']	1481256354.979210	1481256354.979304
['(824547', ' 997', ' 54', ' 5', ' 22', ' 0.20915909111499786', ' 0.061919718980789185', ' -0.10943640023469925']	1481256354.999227	1481256354.999323
['(824550', ' 21', ' 55', ' 5', ' 22', ' 0.20913195610046387', ' 0.06190934777259827', ' -0.10942008346319199']	1481256355.019633	1481256355.019698
['(824552', ' 38', ' 55', ' 5', ' 22', ' 0.2091139405965805', ' 0.061886757612228394', ' -0.10944585502147675']	1481256355.039192	1481256355.039236
['(824555', ' 63', ' 55', ' 5', ' 22', ' 0.20915883779525757', ' 0.06190881505608559', ' -0.10944895446300507']	1481256355.059182	1481256355.059221
['(824557', ' 80', ' 55', ' 5', ' 22', ' 0.2091166228055954', ' 0.06188139691948891', ' -0.10941652953624725']	1481256355.079244	1481256355.079323
['(824559', ' 96', ' 55', ' 5', ' 22', ' 0.20913489162921906', ' 0.06192297860980034', ' -0.10949601978063583']	1481256355.099317	1481256355.099403
['(824562', ' 122', ' 55', ' 5', ' 22', ' 0.20913487672805786', ' 0.061901550740003586', ' -0.1094546914100647']	1481256355.119196	1481256355.119234
['(824564', ' 138', ' 55', ' 5', ' 22', ' 0.20912745594978333', ' 0.06192128360271454', ' -0.10943387448787689']	1481256355.139193	1481256355.139242
['(824567', ' 163', ' 55', ' 5', ' 22', ' 0.20913644134998322', ' 0.061934832483530045', ' -0.10946834087371826']	1481256355.159195	1481256355.159251
['(824569', ' 180', ' 55', ' 5', ' 22', ' 0.20913447439670563', ' 0.06190886348485947', ' -0.10942628979682922']	1481256355.179209	1481256355.179294
['(824571', ' 197', ' 55', ' 5', ' 22', ' 0.2091367095708847', ' 0.061932917684316635', ' -0.10947716236114502']	1481256355.199196	1481256355.199237
['(824574', ' 222', ' 55', ' 5', ' 22', ' 0.20913727581501007', ' 0.061904795467853546', ' -0.10945232212543488']	1481256355.219353	1481256355.219398
