hello :-)!	Time Interval: 1479086849.711410	Running Time: 0.000000
[(-2.390108823776245,), (0.7741012573242188,), (0.7489002346992493,)]	Time Interval: 0.007973	Running Time: 14.955556
[(-2.3392350673675537,), (0.7741012573242188,), (0.7489002346992493,)]	Time Interval: 0.008612	Running Time: 14.964168
[(-2.3392350673675537,), (0.7977997660636902,), (0.749376654624939,)]	Time Interval: 0.008149	Running Time: 14.972317
[(-2.316962242126465,), (0.8094550967216492,), (0.7491769194602966,)]	Time Interval: 0.008155	Running Time: 14.980472
[(-2.306340456008911,), (0.8208659291267395,), (0.7492687702178955,)]	Time Interval: 0.008832	Running Time: 14.989304
[(-2.2945868968963623,), (0.8328306078910828,), (0.7492660284042358,)]	Time Interval: 0.008321	Running Time: 14.997625
[(-2.2833809852600098,), (0.8438894748687744,), (0.7494268417358398,)]	Time Interval: 0.008074	Running Time: 15.005699
[(-2.271573066711426,), (0.8554444909095764,), (0.749416708946228,)]	Time Interval: 0.008322	Running Time: 15.014021
[(-2.2599713802337646,), (0.8668299913406372,), (0.7494390606880188,)]	Time Interval: 0.008322	Running Time: 15.022343
[(-2.247911214828491,), (0.8771203756332397,), (0.749373197555542,)]	Time Interval: 0.009408	Running Time: 15.031751
[(-2.2349753379821777,), (0.8886565566062927,), (0.7494580149650574,)]	Time Interval: 0.007873	Running Time: 15.039624
[(-2.222792387008667,), (0.888656497001648,), (0.7494580149650574,)]	Time Interval: 0.008137	Running Time: 15.047761
[(-2.222792625427246,), (0.911008894443512,), (0.7498476505279541,)]	Time Interval: 0.007976	Running Time: 15.055737
[(-2.198152780532837,), (0.9215862154960632,), (0.7499846816062927,)]	Time Interval: 0.008497	Running Time: 15.064234
[(-2.185493230819702,), (0.9330556392669678,), (0.7504217028617859,)]	Time Interval: 0.008181	Running Time: 15.072415
[(-2.1729931831359863,), (0.9430000185966492,), (0.7503743767738342,)]	Time Interval: 0.008473	Running Time: 15.080888
[(0.955300509929657,)]	Time Interval: 0.008232	Running Time: 15.089120
[(0.7503023147583008,), (-2.146979808807373,), (0.9665828943252563,)]	Time Interval: 0.037410	Running Time: 15.126530
[(-2.133767604827881,)]	Time Interval: 0.000059	Running Time: 15.126589
[(0.9776476621627808,), (0.7503216862678528,), (-2.1203432083129883,)]	Time Interval: 0.000032	Running Time: 15.126621
[(0.9888306856155396,), (0.7506097555160522,), (-2.1066133975982666,)]	Time Interval: 0.000032	Running Time: 15.126653
[(0.9993191361427307,), (0.7504732012748718,), (-2.092939615249634,)]	Time Interval: 0.000030	Running Time: 15.126683
[(1.0103468894958496,), (0.7504733800888062,), (-2.0790789127349854,)]	Time Interval: 0.004341	Running Time: 15.131024
[(1.0214089155197144,), (0.7508507966995239,), (-2.0653433799743652,)]	Time Interval: 0.008324	Running Time: 15.139348
[(1.032175898551941,), (0.7509583830833435,), (-2.0513267517089844,)]	Time Interval: 0.008315	Running Time: 15.147663
[(1.042758584022522,), (0.750918447971344,), (-2.037292242050171,)]	Time Interval: 0.008750	Running Time: 15.156413
[(1.05355966091156,), (0.7507851719856262,), (-2.023098945617676,)]	Time Interval: 0.007776	Running Time: 15.164189
[(1.0642865896224976,), (0.7510417103767395,), (-2.0087509155273438,)]	Time Interval: 0.008075	Running Time: 15.172264
[(1.0751428604125977,), (0.7511685490608215,), (-1.994294285774231,)]	Time Interval: 0.009096	Running Time: 15.181360
[(1.0860835313796997,), (0.7512587308883667,), (-1.9796783924102783,)]	Time Interval: 0.008030	Running Time: 15.189390
[(1.0967196226119995,), (0.7512133121490479,), (-1.9650938510894775,)]	Time Interval: 0.008630	Running Time: 15.198020
[(1.1081887483596802,), (0.7506200075149536,), (-1.9498764276504517,)]	Time Interval: 0.008906	Running Time: 15.206926
[(1.1185641288757324,), (0.7513596415519714,), (-1.9357820749282837,)]	Time Interval: 0.008270	Running Time: 15.215196
[(1.1294177770614624,), (0.7513543367385864,), (-1.921158790588379,)]	Time Interval: 0.007458	Running Time: 15.222654
[(1.140100121498108,), (0.7515398263931274,), (-1.9061986207962036,)]	Time Interval: 0.009524	Running Time: 15.232178
[(0.7518823742866516,)]	Time Interval: 0.007596	Running Time: 15.239774
[(-1.891129970550537,), (1.161449909210205,), (0.751806378364563,)]	Time Interval: 0.008317	Running Time: 15.248091
[(-1.87621009349823,), (1.1721444129943848,), (0.7518437504768372,)]	Time Interval: 0.007808	Running Time: 15.255899
[(-1.861008882522583,), (1.1833194494247437,), (0.7522163391113281,)]	Time Interval: 0.009044	Running Time: 15.264943
[(-1.8452951908111572,), (1.1938505172729492,), (0.7519111037254333,)]	Time Interval: 0.008087	Running Time: 15.273030
[(-1.8299455642700195,), (1.2046712636947632,), (0.7523803114891052,)]	Time Interval: 0.008080	Running Time: 15.281110
[(-1.814274549484253,), (1.2148576974868774,), (0.7522587180137634,)]	Time Interval: 0.008058	Running Time: 15.289168
[(-1.7988263368606567,), (1.2256757020950317,), (0.7522628307342529,)]	Time Interval: 0.008856	Running Time: 15.298024
[(-1.7831746339797974,), (1.2364317178726196,), (0.7522324919700623,)]	Time Interval: 0.007941	Running Time: 15.305965
[(-1.767362356185913,), (1.2467420101165771,), (0.7525748610496521,)]	Time Interval: 0.008181	Running Time: 15.314146
[(-1.751402735710144,), (1.2568966150283813,), (0.7527761459350586,)]	Time Interval: 0.009243	Running Time: 15.323389
[(-1.7353802919387817,), (1.2673673629760742,), (0.7529148459434509,)]	Time Interval: 0.007765	Running Time: 15.331154
[(-1.719239354133606,), (1.2778112888336182,), (0.7530099749565125,)]	Time Interval: 0.008152	Running Time: 15.339306
[(-1.7029755115509033,), (1.2882778644561768,), (0.7530173063278198,)]	Time Interval: 0.008503	Running Time: 15.347809
[(-1.6864925622940063,), (1.2987699508666992,), (0.7532345652580261,)]	Time Interval: 0.008858	Running Time: 15.356667
[(-1.6699408292770386,), (1.3093860149383545,), (0.7533252835273743,)]	Time Interval: 0.008413	Running Time: 15.365080
[(-1.6535929441452026,), (1.3199011087417603,), (0.7533823251724243,)]	Time Interval: 0.008292	Running Time: 15.373372
[(-1.6370688676834106,), (1.3301563262939453,)]	Time Interval: 0.007959	Running Time: 15.381331
[(-1.6203999519348145,), (1.3402959108352661,)]	Time Interval: 0.008431	Running Time: 15.389762
[(0.753688395023346,), (-1.6036206483840942,), (1.350375771522522,)]	Time Interval: 0.008463	Running Time: 15.398225
[(0.7538198232650757,), (-1.5868897438049316,), (1.3602718114852905,)]	Time Interval: 0.008259	Running Time: 15.406484
[(0.7539666295051575,), (-1.5700314044952393,), (1.370078206062317,)]	Time Interval: 0.010523	Running Time: 15.417007
[(0.7541905641555786,), (-1.5530301332473755,), (1.3797940015792847,)]	Time Interval: 0.006143	Running Time: 15.423150
[(0.7543320059776306,), (-1.535979986190796,), (1.389448642730713,)]	Time Interval: 0.008706	Running Time: 15.431856
[(0.7544381618499756,), (-1.51875901222229,), (1.3989442586898804,)]	Time Interval: 0.007503	Running Time: 15.439359
[(0.754471480846405,), (-1.5015623569488525,), (1.408460021018982,)]	Time Interval: 0.009226	Running Time: 15.448585
[(0.75443434715271,), (-1.4843889474868774,), (1.4176265001296997,)]	Time Interval: 0.007676	Running Time: 15.456261
[(0.7548522353172302,), (-1.4670554399490356,), (1.4267802238464355,)]	Time Interval: 0.008309	Running Time: 15.464570
[(0.7552649974822998,), (-1.4497047662734985,), (1.4356389045715332,)]	Time Interval: 0.008048	Running Time: 15.472618
[(0.7552279829978943,), (-1.4322726726531982,), (1.4445948600769043,)]	Time Interval: 0.009499	Running Time: 15.482117
[(0.7550320029258728,), (-1.414799690246582,), (1.45356285572052,)]	Time Interval: 0.007671	Running Time: 15.489788
[(0.7551068067550659,), (-1.3972697257995605,), (1.4624265432357788,)]	Time Interval: 0.008008	Running Time: 15.497796
[(0.7556321620941162,), (-1.379662036895752,), (1.4713717699050903,)]	Time Interval: 0.008838	Running Time: 15.506634
[(0.7561317682266235,), (-1.3619927167892456,), (1.4797648191452026,)]	Time Interval: 0.008206	Running Time: 15.514840
[(0.7561128735542297,), (-1.344429850578308,), (1.4881101846694946,)]	Time Interval: 0.008240	Running Time: 15.523080
[(0.7561020851135254,), (-1.3265286684036255,), (1.49628484249115,)]	Time Interval: 0.008436	Running Time: 15.531516
[(0.7562856078147888,), (-1.3085238933563232,), (1.5044684410095215,)]	Time Interval: 0.008413	Running Time: 15.539929
[(0.7565627694129944,), (-1.2905298471450806,), (1.5121203660964966,)]	Time Interval: 0.008737	Running Time: 15.548666
[(0.7568178772926331,), (-1.2726523876190186,), (1.5197193622589111,)]	Time Interval: 0.013283	Running Time: 15.561949
[(0.7571192979812622,), (-1.254482388496399,), (1.5273218154907227,)]	Time Interval: 0.003462	Running Time: 15.565411
[(0.7572389245033264,), (-1.2363195419311523,), (1.5347503423690796,)]	Time Interval: 0.007998	Running Time: 15.573409
[(0.7572535276412964,), (-1.2180023193359375,), (1.542497992515564,)]	Time Interval: 0.008296	Running Time: 15.581705
[(0.7574113011360168,), (-1.1996537446975708,), (1.5496355295181274,)]	Time Interval: 0.008192	Running Time: 15.589897
[(0.7574315667152405,), (-1.1813634634017944,), (1.5569372177124023,)]	Time Interval: 0.008949	Running Time: 15.598846
[(0.7577470541000366,), (-1.1627753973007202,), (1.5641547441482544,)]	Time Interval: 0.008334	Running Time: 15.607180
[(0.7578377723693848,), (-1.1441829204559326,), (1.5711283683776855,)]	Time Interval: 0.008345	Running Time: 15.615525
[(0.7579485177993774,), (-1.125579595565796,), (1.5780986547470093,)]	Time Interval: 0.008060	Running Time: 15.623585
[(0.7580331563949585,), (-1.1070466041564941,), (1.5847879648208618,)]	Time Interval: 0.008390	Running Time: 15.631975
[(0.7582129240036011,), (-1.0885026454925537,), (1.5910303592681885,)]	Time Interval: 0.008072	Running Time: 15.640047
[(0.7584656476974487,), (-1.0696574449539185,), (1.5974928140640259,)]	Time Interval: 0.009062	Running Time: 15.649109
[(0.7588905096054077,), (-1.050929069519043,), (1.603919506072998,)]	Time Interval: 0.008086	Running Time: 15.657195
[(0.7591779232025146,), (-1.032168984413147,), (1.610288381576538,)]	Time Interval: 0.007957	Running Time: 15.665152
[(0.7592489719390869,), (-1.0133205652236938,), (1.6166869401931763,)]	Time Interval: 0.007855	Running Time: 15.673007
[(0.7592914700508118,), (-0.9943040013313293,), (1.6230634450912476,)]	Time Interval: 0.008715	Running Time: 15.681722
[(0.759530782699585,), (-0.9751961827278137,), (1.6291048526763916,)]	Time Interval: 0.008154	Running Time: 15.689876
[(0.7598133087158203,), (-0.9558538198471069,), (1.6352628469467163,)]	Time Interval: 0.009116	Running Time: 15.698992
[(0.7598621845245361,), (-0.9366083741188049,), (1.64167320728302,)]	Time Interval: 0.007942	Running Time: 15.706934
[(0.759914755821228,), (-0.9173751473426819,), (1.6474136114120483,)]	Time Interval: 0.008474	Running Time: 15.715408
[(0.7602320909500122,), (-0.8975825309753418,), (1.652913212776184,)]	Time Interval: 0.008197	Running Time: 15.723605
[(0.7608444690704346,), (-0.8779716491699219,), (1.6595605611801147,)]	Time Interval: 0.018902	Running Time: 15.742507
[(0.7605269551277161,), (-0.8591986298561096,), (1.6655588150024414,)]	Time Interval: 0.002023	Running Time: 15.744530
[(0.7604230642318726,), (-0.8404034376144409,), (1.6717336177825928,)]	Time Interval: 0.004313	Running Time: 15.748843
[(0.7606144547462463,), (-0.8212679624557495,), (1.6781657934188843,)]	Time Interval: 0.019604	Running Time: 15.768447
[(0.7607101798057556,), (-0.8019752502441406,), (1.6843373775482178,)]	Time Interval: 0.000042	Running Time: 15.768489
[(0.7608895301818848,), (-0.782735288143158,), (1.6905739307403564,)]	Time Interval: 0.005281	Running Time: 15.773770
[(0.760856568813324,), (-0.7634847164154053,), (1.6965556144714355,)]	Time Interval: 0.008546	Running Time: 15.782316
[(0.7609623670578003,), (-0.7442689538002014,), (1.7030454874038696,)]	Time Interval: 0.007977	Running Time: 15.790293
[(0.7611268758773804,), (-0.7248893976211548,), (1.7091189622879028,)]	Time Interval: 0.008495	Running Time: 15.798788
[(0.7613819241523743,), (-0.7054718136787415,), (1.715437412261963,)]	Time Interval: 0.008355	Running Time: 15.807143
[(0.7615365982055664,), (-0.6860979199409485,), (1.7216689586639404,)]	Time Interval: 0.008050	Running Time: 15.815193
[(0.7620620131492615,), (-0.6666503548622131,), (1.7283459901809692,)]	Time Interval: 0.007805	Running Time: 15.822998
[(0.7615826725959778,)]	Time Interval: 0.002517	Running Time: 15.825515
[(1.7346649169921875,), (0.7616379857063293,), (-0.6286645531654358,)]	Time Interval: 0.006938	Running Time: 15.832453
[(1.740990400314331,), (0.7615742683410645,), (-0.6094279289245605,)]	Time Interval: 0.008280	Running Time: 15.840733
[(1.747228980064392,), (0.7616483569145203,), (-0.590149462223053,)]	Time Interval: 0.008048	Running Time: 15.848781
[(1.7532649040222168,), (0.7617725133895874,), (-0.5708267092704773,)]	Time Interval: 0.008814	Running Time: 15.857595
[(1.7594033479690552,), (0.7618089318275452,), (-0.5514769554138184,)]	Time Interval: 0.008128	Running Time: 15.865723
[(1.765749216079712,), (0.7617970705032349,), (-0.5321616530418396,)]	Time Interval: 0.007488	Running Time: 15.873211
[(1.7714653015136719,), (0.7616574764251709,), (-0.5130073428153992,)]	Time Interval: 0.008776	Running Time: 15.881987
[(1.7772685289382935,), (0.7619685530662537,), (-0.49325788021087646,)]	Time Interval: 0.008218	Running Time: 15.890205
[(1.7827831506729126,), (0.7620463967323303,), (-0.4735857844352722,)]	Time Interval: 0.008575	Running Time: 15.898780
[(1.7881507873535156,), (0.7620289921760559,), (-0.45393770933151245,)]	Time Interval: 0.007965	Running Time: 15.906745
[(1.7934107780456543,), (0.7621704936027527,), (-0.43409594893455505,)]	Time Interval: 0.008501	Running Time: 15.915246
[(1.798360824584961,), (0.7621638178825378,), (-0.4143170714378357,)]	Time Interval: 0.008052	Running Time: 15.923298
[(1.8032371997833252,), (0.762252688407898,), (-0.3943978548049927,)]	Time Interval: 0.008711	Running Time: 15.932009
[(0.7622867226600647,)]	Time Interval: 0.007898	Running Time: 15.939907
[(-0.3745473027229309,), (1.812301754951477,), (0.7626432180404663,)]	Time Interval: 0.008201	Running Time: 15.948108
[(-0.3543649911880493,), (1.8170320987701416,), (0.7629051804542542,)]	Time Interval: 0.009023	Running Time: 15.957131
[(-0.3344680964946747,), (1.821394443511963,), (0.7628457546234131,)]	Time Interval: 0.008202	Running Time: 15.965333
[(-0.3144665062427521,), (1.8258305788040161,), (0.7629790902137756,)]	Time Interval: 0.007768	Running Time: 15.973101
[(-0.29467877745628357,), (1.8296009302139282,), (0.7630716562271118,)]	Time Interval: 0.008658	Running Time: 15.981759
[(-0.27507320046424866,), (1.8342732191085815,), (0.7630434632301331,)]	Time Interval: 0.008805	Running Time: 15.990564
[(-0.25580838322639465,), (1.8384562730789185,), (0.7633195519447327,)]	Time Interval: 0.007852	Running Time: 15.998416
[(-0.2359389066696167,), (1.842785358428955,)]	Time Interval: 0.008163	Running Time: 16.006579
[(-0.21633559465408325,), (1.8466026782989502,)]	Time Interval: 0.008963	Running Time: 16.015542
[(0.7634177803993225,), (-0.19699886441230774,), (1.8504204750061035,)]	Time Interval: 0.008153	Running Time: 16.023695
[(0.7635985612869263,), (-0.17792752385139465,), (1.854540228843689,)]	Time Interval: 0.008409	Running Time: 16.032104
[(0.7638581991195679,), (-0.1588905304670334,), (1.858081340789795,)]	Time Interval: 0.007696	Running Time: 16.039800
[(0.7638344764709473,), (-0.13966581225395203,), (1.8617863655090332,)]	Time Interval: 0.009195	Running Time: 16.048995
[(0.7640219330787659,), (-0.120516337454319,), (1.8650083541870117,)]	Time Interval: 0.007458	Running Time: 16.056453
[(0.7641294598579407,), (-0.10141334682703018,), (1.8686453104019165,)]	Time Interval: 0.008740	Running Time: 16.065193
[(0.764291524887085,), (-0.08244901150465012,), (1.872137188911438,)]	Time Interval: 0.008239	Running Time: 16.073432
[(0.7645326852798462,), (-0.0636383518576622,), (1.8757020235061646,)]	Time Interval: 0.008514	Running Time: 16.081946
[(0.7646932601928711,), (-0.044971928000450134,), (1.879217267036438,)]	Time Interval: 0.007839	Running Time: 16.089785
[(0.7648983001708984,), (-0.026330528780817986,), (1.8827085494995117,)]	Time Interval: 0.008595	Running Time: 16.098380
[(0.7650344371795654,), (-0.007800205145031214,), (1.886210560798645,)]	Time Interval: 0.008537	Running Time: 16.106917
[(0.7650934457778931,), (0.010599685832858086,), (1.8902268409729004,)]	Time Interval: 0.007663	Running Time: 16.114580
[(0.7653845548629761,), (0.028643803671002388,), (1.8938900232315063,)]	Time Interval: 0.008411	Running Time: 16.122991
[(0.04678843170404434,)]	Time Interval: 0.001696	Running Time: 16.124687
[(1.8972253799438477,), (0.7659497261047363,), (0.06497067213058472,)]	Time Interval: 0.006663	Running Time: 16.131350
[(1.9005407094955444,), (0.7661157846450806,), (0.08318774402141571,)]	Time Interval: 0.008518	Running Time: 16.139868
[(1.9035381078720093,), (0.765938937664032,), (0.10117749124765396,)]	Time Interval: 0.008565	Running Time: 16.148433
[(0.7659108638763428,)]	Time Interval: 0.007751	Running Time: 16.156184
[(0.11909500509500504,), (1.9092274904251099,), (0.7662444710731506,)]	Time Interval: 0.008828	Running Time: 16.165012
[(0.13670973479747772,), (1.9119528532028198,), (0.7665626406669617,)]	Time Interval: 0.008330	Running Time: 16.173342
[(0.1542769968509674,), (1.9146242141723633,), (0.7665942311286926,)]	Time Interval: 0.007904	Running Time: 16.181246
[(0.17182239890098572,), (1.9167982339859009,), (0.7668735980987549,)]	Time Interval: 0.008322	Running Time: 16.189568
[(0.18911097943782806,), (1.9192485809326172,), (0.7669472694396973,)]	Time Interval: 0.008597	Running Time: 16.198165
[(0.20640882849693298,), (1.9213353395462036,), (0.7671344876289368,)]	Time Interval: 0.008775	Running Time: 16.206940
[(0.22345764935016632,), (1.9235548973083496,), (0.7672058343887329,)]	Time Interval: 0.008559	Running Time: 16.215499
[(0.24067115783691406,), (1.9255094528198242,), (0.7672890424728394,)]	Time Interval: 0.008216	Running Time: 16.223715
[(0.2575973570346832,), (1.927085280418396,), (0.7672874331474304,)]	Time Interval: 0.008970	Running Time: 16.232685
[(0.274235337972641,), (1.9288229942321777,), (0.7672541737556458,)]	Time Interval: 0.007704	Running Time: 16.240389
[(0.2909668982028961,), (1.930249571800232,), (0.7673713564872742,)]	Time Interval: 0.008074	Running Time: 16.248463
[(0.30755528807640076,), (1.9313709735870361,), (0.7676304578781128,)]	Time Interval: 0.008587	Running Time: 16.257050
[(0.32408642768859863,), (1.9323393106460571,), (0.7676370143890381,)]	Time Interval: 0.008035	Running Time: 16.265085
[(0.340537965297699,), (1.933574914932251,), (0.7677240371704102,)]	Time Interval: 0.008469	Running Time: 16.273554
[(0.3568374216556549,), (1.934739112854004,), (0.7678248286247253,)]	Time Interval: 0.008257	Running Time: 16.281811
[(0.37285417318344116,), (1.9352564811706543,), (0.7680728435516357,)]	Time Interval: 0.008465	Running Time: 16.290276
[(0.38918596506118774,), (1.9349730014801025,), (0.7682643532752991,)]	Time Interval: 0.008577	Running Time: 16.298853
[(0.4056295156478882,), (1.9351109266281128,), (0.7682200074195862,)]	Time Interval: 0.008264	Running Time: 16.307117
[(0.42157867550849915,), (1.935127854347229,), (0.7683984041213989,)]	Time Interval: 0.008783	Running Time: 16.315900
[(0.4377295970916748,), (1.9349075555801392,), (0.7680037021636963,)]	Time Interval: 0.007922	Running Time: 16.323822
[(0.45338085293769836,), (1.9342670440673828,), (0.7681387066841125,)]	Time Interval: 0.008160	Running Time: 16.331982
[(0.46943140029907227,), (1.9334105253219604,), (0.7681083679199219,)]	Time Interval: 0.008336	Running Time: 16.340318
[(0.4855291545391083,), (1.9325190782546997,), (0.7679961919784546,)]	Time Interval: 0.008585	Running Time: 16.348903
[(0.5015822052955627,), (1.9317636489868164,), (0.768103837966919,)]	Time Interval: 0.008086	Running Time: 16.356989
[(0.5174527168273926,), (1.930855631828308,), (0.7679486870765686,)]	Time Interval: 0.008733	Running Time: 16.365722
[(0.5332650542259216,), (1.9296234846115112,), (0.7676867842674255,)]	Time Interval: 0.008009	Running Time: 16.373731
[(0.5490818619728088,), (1.928454041481018,), (0.767062246799469,)]	Time Interval: 0.009120	Running Time: 16.382851
[(0.5649184584617615,), (1.9271939992904663,), (0.7670251131057739,)]	Time Interval: 0.007496	Running Time: 16.390347
[(0.5805113911628723,), (1.9255304336547852,), (0.767119288444519,)]	Time Interval: 0.008263	Running Time: 16.398610
[(0.5961347818374634,), (1.9235608577728271,), (0.7673739194869995,)]	Time Interval: 0.008542	Running Time: 16.407152
[(0.6117945909500122,), (1.9215317964553833,), (0.7674217224121094,)]	Time Interval: 0.008148	Running Time: 16.415300
[(0.6267276406288147,), (1.9193750619888306,), (0.7673178315162659,)]	Time Interval: 0.008723	Running Time: 16.424023
[(0.6419041752815247,), (1.9170588254928589,), (0.7674279808998108,)]	Time Interval: 0.008399	Running Time: 16.432422
[(0.6570747494697571,), (1.9149177074432373,), (0.7673175930976868,)]	Time Interval: 0.008744	Running Time: 16.441166
[(0.6719473600387573,), (1.9121843576431274,), (0.7670658826828003,)]	Time Interval: 0.008630	Running Time: 16.449796
[(0.6860487461090088,), (1.9102447032928467,), (0.7672390341758728,)]	Time Interval: 0.007461	Running Time: 16.457257
[(0.700171172618866,), (1.9086865186691284,), (0.7667478322982788,)]	Time Interval: 0.008932	Running Time: 16.466189
[(0.7148363590240479,), (1.9061717987060547,), (0.7672169208526611,)]	Time Interval: 0.007594	Running Time: 16.473783
[(0.7295948266983032,), (1.9035245180130005,), (0.7677137851715088,)]	Time Interval: 0.008266	Running Time: 16.482049
[(0.7452285885810852,), (1.9010392427444458,), (0.7676147222518921,)]	Time Interval: 0.008698	Running Time: 16.490747
[(0.7603492140769958,), (1.8986870050430298,), (0.7675966024398804,)]	Time Interval: 0.008841	Running Time: 16.499588
[(0.7749530076980591,), (1.8964848518371582,), (0.7676154971122742,)]	Time Interval: 0.008177	Running Time: 16.507765
[(0.7896351218223572,), (1.8944141864776611,), (0.7675097584724426,)]	Time Interval: 0.008288	Running Time: 16.516053
[(0.8040425777435303,), (1.8923319578170776,), (0.7672205567359924,)]	Time Interval: 0.008448	Running Time: 16.524501
[(0.8182806372642517,), (1.8902223110198975,)]	Time Interval: 0.008876	Running Time: 16.533377
[(0.8327829241752625,), (1.8878175020217896,)]	Time Interval: 0.007545	Running Time: 16.540922
[(0.7670124173164368,), (0.8466735482215881,), (1.8854278326034546,)]	Time Interval: 0.008160	Running Time: 16.549082
[(0.7672872543334961,), (0.8607228398323059,), (1.883150339126587,)]	Time Interval: 0.008569	Running Time: 16.557651
[(0.7675248980522156,), (0.8745521306991577,), (1.8808798789978027,)]	Time Interval: 0.007860	Running Time: 16.565511
[(0.7675507664680481,), (0.8883476257324219,), (1.8786457777023315,)]	Time Interval: 0.007925	Running Time: 16.573436
[(0.7671458721160889,), (0.9022514224052429,), (1.8763177394866943,)]	Time Interval: 0.008468	Running Time: 16.581904
[(0.7669954895973206,), (0.9163693189620972,), (1.8738595247268677,)]	Time Interval: 0.008518	Running Time: 16.590422
[(0.766981303691864,), (0.9307832717895508,), (1.8715885877609253,)]	Time Interval: 0.008436	Running Time: 16.598858
[(0.7669607400894165,), (0.9448620676994324,), (1.8689453601837158,)]	Time Interval: 0.009000	Running Time: 16.607858
[(0.7669028639793396,), (0.9595044851303101,), (1.866241455078125,)]	Time Interval: 0.008428	Running Time: 16.616286
[(0.7659919261932373,), (0.9740257859230042,), (1.863389015197754,)]	Time Interval: 0.007814	Running Time: 16.624100
[(0.7663085460662842,), (0.9874712824821472,), (1.8605481386184692,)]	Time Interval: 0.008149	Running Time: 16.632249
[(0.7667098045349121,), (1.0010112524032593,), (1.8575056791305542,)]	Time Interval: 0.008201	Running Time: 16.640450
[(0.7672215104103088,), (1.0151015520095825,), (1.8543779850006104,)]	Time Interval: 0.008875	Running Time: 16.649325
[(0.7673489451408386,), (1.0279412269592285,), (1.8512307405471802,)]	Time Interval: 0.007969	Running Time: 16.657294
[(0.7670772671699524,), (1.0413771867752075,), (1.8481154441833496,)]	Time Interval: 0.007916	Running Time: 16.665210
[(0.766246497631073,), (1.0539188385009766,), (1.8450958728790283,)]	Time Interval: 0.008985	Running Time: 16.674195
[(0.7672787308692932,), (1.0669077634811401,), (1.8418514728546143,)]	Time Interval: 0.008075	Running Time: 16.682270
[(0.7678923606872559,), (1.0794377326965332,), (1.8388009071350098,)]	Time Interval: 0.008404	Running Time: 16.690674
[(0.7683765292167664,), (1.0930376052856445,), (1.835944414138794,)]	Time Interval: 0.008169	Running Time: 16.698843
[(0.7682408094406128,), (1.105654001235962,), (1.8328646421432495,)]	Time Interval: 0.008859	Running Time: 16.707702
[(0.7677719593048096,), (1.1189125776290894,), (1.8298825025558472,)]	Time Interval: 0.008020	Running Time: 16.715722
[(0.7671425938606262,), (1.1319305896759033,), (1.8268858194351196,)]	Time Interval: 0.007804	Running Time: 16.723526
[(0.766754686832428,), (1.1447620391845703,), (1.8245478868484497,)]	Time Interval: 0.008288	Running Time: 16.731814
[(0.7661367654800415,), (1.1580204963684082,), (1.8210325241088867,)]	Time Interval: 0.008992	Running Time: 16.740806
[(0.7668977379798889,), (1.169505000114441,), (1.81785249710083,)]	Time Interval: 0.008131	Running Time: 16.748937
[(0.7673220038414001,), (1.1815054416656494,), (1.8148109912872314,)]	Time Interval: 0.008384	Running Time: 16.757321
[(0.767278254032135,), (1.1933389902114868,), (1.8119984865188599,)]	Time Interval: 0.047193	Running Time: 16.804514
[(0.7673253417015076,), (1.2048323154449463,), (1.8092637062072754,)]	Time Interval: 0.000041	Running Time: 16.804555
[(0.7673161625862122,), (1.216320276260376,), (1.806212067604065,)]	Time Interval: 0.000033	Running Time: 16.804588
[(0.7675895690917969,), (1.227979302406311,), (1.8036670684814453,)]	Time Interval: 0.000031	Running Time: 16.804619
[(0.7675718069076538,), (1.2395843267440796,), (1.8011640310287476,)]	Time Interval: 0.000030	Running Time: 16.804649
[(0.7679840922355652,), (1.2513678073883057,), (1.798962950706482,)]	Time Interval: 0.002186	Running Time: 16.806835
[(0.7679715752601624,), (1.2623999118804932,), (1.7965052127838135,)]	Time Interval: 0.008171	Running Time: 16.815006
[(0.767988920211792,), (1.2739120721817017,), (1.7943307161331177,)]	Time Interval: 0.008569	Running Time: 16.823575
[(0.7674047946929932,), (1.2856924533843994,), (1.79203200340271,)]	Time Interval: 0.022396	Running Time: 16.845971
[(0.7673338055610657,), (1.2972334623336792,), (1.790041208267212,)]	Time Interval: 0.002070	Running Time: 16.848041
[(0.7670871019363403,), (1.3086990118026733,), (1.7880842685699463,)]	Time Interval: 0.001969	Running Time: 16.850010
[(0.767007052898407,), (1.3200275897979736,), (1.785772681236267,)]	Time Interval: 0.007418	Running Time: 16.857428
[(0.7672349214553833,), (1.3309597969055176,), (1.7844560146331787,)]	Time Interval: 0.007801	Running Time: 16.865229
[(0.7683003544807434,), (1.342171549797058,), (1.7827801704406738,)]	Time Interval: 0.007813	Running Time: 16.873042
[(0.767853319644928,), (1.3531529903411865,), (1.780982494354248,)]	Time Interval: 0.009118	Running Time: 16.882160
[(0.7675575613975525,), (1.3638958930969238,), (1.7794138193130493,)]	Time Interval: 0.008309	Running Time: 16.890469
[(0.7672280669212341,), (1.3745899200439453,), (1.7779476642608643,)]	Time Interval: 0.008468	Running Time: 16.898937
[(0.7673817276954651,), (1.3853756189346313,), (1.7767876386642456,)]	Time Interval: 0.007992	Running Time: 16.906929
[(0.7686148285865784,), (1.3959237337112427,), (1.7755143642425537,)]	Time Interval: 0.009134	Running Time: 16.916063
[(0.7684704661369324,), (1.4067976474761963,), (1.7746409177780151,)]	Time Interval: 0.007304	Running Time: 16.923367
